Tip_label	f
Strumigenys_gundlachi	0.06
Strumigenys_khakaura	0.06
Strumigenys_lanuginosa	0.06
Strumigenys_levana	0.06
Strumigenys_luca	0.06
Strumigenys_lucomo	0.06
Strumigenys_ludovici	0.06
Strumigenys_lura	0.06
Strumigenys_mandibularis	0.06
Strumigenys_maxillaris	0.06
Strumigenys_membranifera	0.06
Strumigenys_myllorhapha	0.06
Strumigenys_nitens	0.06
Strumigenys_ocypete	0.06
Strumigenys_olsoni	0.06
Strumigenys_origo	0.06
Strumigenys_prospiciens	0.06
Strumigenys_pulchella	0.06
Strumigenys_rabesoni	0.06
Strumigenys_rogeri	0.06
Strumigenys_scotti	0.06
Strumigenys_simoni	0.06
Strumigenys_sphera	0.06
Strumigenys_subedentata	0.06
Strumigenys_vazimba	0.06
Strumigenys_zeteki	0.06
Talaridris_mandibularis	0.07
Trachymyrmex_arizonensis	0.25
Trachymyrmex_bugnioni	0.25
Trachymyrmex_cornetzi	0.25
Trachymyrmex_diversus	0.25
Trachymyrmex_irmgardae	0.25
Trachymyrmex_jamaicensis	0.25
Trachymyrmex_opulentus	0.25
Trachymyrmex_papulatus	0.25
Trachymyrmex_septentrionalis	0.25
Trachymyrmex_smithi	0.25
Trachymyrmex_urichii	0.25
Trachymyrmex_zeteki	0.25
Tranopelta_gilva	1
Tranopelta_subterranea	1
Wasmannia_auropunctata	0.09
Acanthomyrmex_ferox	0.06
Adlerzia_froggatti	1
Atopomyrmex_mocquerysi	0.33
Calyptomyrmex_beccarii	0.05
Calyptomyrmex_kaurus	0.05
Cardiocondyla_atalanta	0.31
Cardiocondyla_batesii	0.31
Cardiocondyla_bulgarica	0.31
Cardiocondyla_elegans	0.31
Cardiocondyla_emeryi	0.31
Cardiocondyla_kagutsuchi	0.31
Cardiocondyla_koshewnikovi	0.31
Cardiocondyla_mauritanica	0.31
Cardiocondyla_minutior	0.31
Cardiocondyla_nigra	0.31
Cardiocondyla_nigrocerea	0.31
Cardiocondyla_nuda	0.31
Cardiocondyla_obscurior	0.31
Cardiocondyla_paradoxa	0.31
Cardiocondyla_parvinoda	0.31
Cardiocondyla_sahlbergi	0.31
Cardiocondyla_stambuloffii	0.31
Cardiocondyla_thoracica	0.31
Cardiocondyla_tibetana	0.31
Cardiocondyla_tjibodana	0.31
Cardiocondyla_ulianini	0.31
Cardiocondyla_venustula	0.31
Carebara_affinis	0.02
Carebara_alperti	0.02
Carebara_nosindambo	0.02
Carebara_urichi	0.02
Carebara_vidua	0.02
Cataulacus_ebrardi	0.06
Cataulacus_hispidulus	0.06
Cataulacus_porcatus	0.06
Cataulacus_voeltzkowi	0.06
Crematogaster_aberrans	0.17
Crematogaster_abrupta	0.17
Crematogaster_aculeata	0.17
Crematogaster_acuta	0.17
Crematogaster_agnetis	0.17
Crematogaster_ampullaris	0.17
Crematogaster_arcuata	0.17
Crematogaster_auberti	0.17
Crematogaster_baduvi	0.17
Crematogaster_binghamii	0.17
Crematogaster_borneensis	0.17
Crematogaster_castanea	0.17
Crematogaster_coarctata	0.17
Crematogaster_coriaria	0.17
Crematogaster_corvina	0.17
Crematogaster_dahlii	0.17
Crematogaster_decamera	0.17
Crematogaster_degeeri	0.17
Crematogaster_dentinodis	0.17
Crematogaster_emeryana	0.17
Crematogaster_emeryi	0.17
Crematogaster_flava	0.17
Crematogaster_flaviventris	0.17
Crematogaster_flavomicrops	0.17
Crematogaster_formosa	0.17
Crematogaster_fraxatrix	0.17
Crematogaster_fritzi	0.17
Crematogaster_fruhstorferi	0.17
Crematogaster_grevei	0.17
Crematogaster_hafahafa	0.17
Crematogaster_hazolava	0.17
Crematogaster_inflata	0.17
Crematogaster_ionia	0.17
Crematogaster_irritabilis	0.17
Crematogaster_isolata	0.17
Crematogaster_kelleri	0.17
Crematogaster_lango	0.17
Crematogaster_liengmei	0.17
Crematogaster_lineolata	0.17
Crematogaster_lobata	0.17
Crematogaster_longipilosa	0.17
Crematogaster_longispina	0.17
Crematogaster_madagascariensis	0.17
Crematogaster_madecassa	0.17
Crematogaster_mahery	0.17
Crematogaster_malala	0.17
Crematogaster_marioni	0.17
Crematogaster_meijerei	0.17
Crematogaster_mesonotalis	0.17
Crematogaster_mjobergi	0.17
Crematogaster_modiglianii	0.17
Crematogaster_mpanjono	0.17
Crematogaster_navajoa	0.17
Crematogaster_nigropilosa	0.17
Crematogaster_nosibeensis	0.17
Crematogaster_obnigra	0.17
Crematogaster_onusta	0.17
Crematogaster_opaca	0.17
Crematogaster_osakensis	0.17
Crematogaster_paradoxa	0.17
Crematogaster_pilosa	0.17
Crematogaster_quadriformis	0.17
Crematogaster_ranavalonae	0.17
Crematogaster_rasoherinae	0.17
Crematogaster_razana	0.17
Crematogaster_reticulata	0.17
Crematogaster_rothneyi	0.17
Crematogaster_sabatra	0.17
Crematogaster_sagei	0.17
Crematogaster_santschii	0.17
Crematogaster_scutellaris	0.17
Crematogaster_sewellii	0.17
Crematogaster_sisa	0.17
Crematogaster_sordidula	0.17
Crematogaster_stadelmanni	0.17
Crematogaster_subcircularis	0.17
Crematogaster_subnuda	0.17
Crematogaster_sumichrasti	0.17
Crematogaster_telolafy	0.17
Crematogaster_tenuicula	0.17
Crematogaster_tetracantha	0.17
Crematogaster_torosa	0.17
Crematogaster_treubi	0.17
Crematogaster_victima	0.17
Crematogaster_volamena	0.17
Crematogaster_weberi	0.17
Crematogaster_wellmani	0.17
Cyphoidris_exalta	0.25
Dacatria_templaris	1
Diplomorium_longipenne	1
Eutetramorium_mocquerysi	0.67
Eutetramorium_monticellii	0.67
Formicoxenus_diversipilosus	0.29
Formicoxenus_provancheri	0.29
Gauromyrmex_acanthinus	0.5
Harpagoxenus_sublaevis	0.33
Huberia_brounii	1
Huberia_striata	1
Kartidris_sparsipila	0.17
Leptothorax_acervorum	0.05
Liomyrmex_gestroi	1
Lophomyrmex_ambiguus	0.15
Lophomyrmex_striatulus	0.15
Lordomyrma_azumai	0.31
Lordomyrma_curvata	0.31
Lordomyrma_desupra	0.31
Lordomyrma_epinotalis	0.31
Lordomyrma_reticulata	0.31
Lordomyrma_rugosa	0.31
Lordomyrma_stoneri	0.31
Lordomyrma_striatella	0.31
Lordomyrma_vanua	0.31
Lordomyrma_vuda	0.31
Malagidris_belti	0.33
Malagidris_jugum	0.33
Mayriella_ebbei	0.22
Mayriella_transfuga	0.22
Melissotarsus_beccarii	1
Melissotarsus_emeryi	1
Melissotarsus_insularis	1
Melissotarsus_weissi	1
Meranoplus_castaneus	0.03
Meranoplus_mayri	0.03
Meranoplus_radamae	0.03
Metapone_madagascarica	0.04
Myrmecina_americana	0.04
Myrmecina_graminicola	0.04
Myrmisaraka_brevis	1
Myrmisaraka_producta	1
Nesomyrmex_echinatinodis	0.04
Nesomyrmex_madecassus	0.04
Nesomyrmex_wilda	0.04
Ocymyrmex_picardi	0.03
Perissomyrmex_snyderi	0.17
Podomyrma_silvicola	0.02
Poecilomyrma_myrmecodiae	0.5
Pristomyrmex_orbiceps	0.03
Pristomyrmex_punctatus	0.03
Proatta_butteli	1
Propodilobus_pingorum	0.31
Rhopalomastix_janeti	0.33
Rhopalomastix_rothneyi	0.33
Romblonella_scrobifera	0.1
Rotastruma_recava	1
Rotastruma_stenoceps	1
Royidris_anxietas	0.2
Royidris_longiseta	0.2
Royidris_notorthotenes	0.2
Strongylognathus_testaceus	0.08
Temnothorax_bernardi	0.03
Temnothorax_georgicus	0.03
Temnothorax_gordiagini	0.03
Temnothorax_kutteri	0.03
Temnothorax_mediterraneus	0.03
Temnothorax_poeyi	0.03
Temnothorax_ravouxi	0.03
Temnothorax_recedens	0.03
Temnothorax_rugatulus	0.03
Temnothorax_stumperi	0.03
Temnothorax_tricarinatus	0.03
Temnothorax_unifasciatus	0.03
Terataner_bottegoi	0.17
Terataner_rufipes	0.17
Tetheamyrma_subspongia	1
Tetramorium_alperti	0.08
Tetramorium_ambatovy	0.08
Tetramorium_andrei	0.08
Tetramorium_anodontion	0.08
Tetramorium_atratulum	0.08
Tetramorium_bessonii	0.08
Tetramorium_bicarinatum	0.08
Tetramorium_bonibony	0.08
Tetramorium_caespitum	0.08
Tetramorium_caldarium	0.08
Tetramorium_cognatum	0.08
Tetramorium_dalek	0.08
Tetramorium_delagoense	0.08
Tetramorium_electrum	0.08
Tetramorium_hispidum	0.08
Tetramorium_hobbit	0.08
Tetramorium_humbloti	0.08
Tetramorium_ibycterum	0.08
Tetramorium_impurum	0.08
Tetramorium_kelleri	0.08
Tetramorium_kutteri	0.08
Tetramorium_lanuginosum	0.08
Tetramorium_mackae	0.08
Tetramorium_malagasy	0.08
Tetramorium_norvigi	0.08
Tetramorium_pleganon	0.08
Tetramorium_plesiarum	0.08
Tetramorium_popell	0.08
Tetramorium_proximum	0.08
Tetramorium_ranarum	0.08
Tetramorium_rumo	0.08
Tetramorium_scytalum	0.08
Tetramorium_sericeiventre	0.08
Tetramorium_severini	0.08
Tetramorium_sikorae	0.08
Tetramorium_simillimum	0.08
Tetramorium_spinosum	0.08
Tetramorium_steinheili	0.08
Tetramorium_taylori	0.08
Tetramorium_tosii	0.08
Tetramorium_transversinode	0.08
Tetramorium_validiusculum	0.08
Tetramorium_valky	0.08
Tetramorium_venator	0.08
Trichomyrmex_criniceps	0.18
Trichomyrmex_destructor	0.18
Trichomyrmex_mayri	0.18
Trichomyrmex_robustior	0.18
Vitsika_suspicax	0.07
Vollenhovia_emeryi	0.02
Vombisidris_bilongrudi	0.06
Xenomyrmex_floridanus	0.25
Manica_bradleyi	0.5
Manica_invidia	0.5
Manica_rubida	0.5
Myrmica_aimonissabaudiae	0.33
Myrmica_alaskensis	0.33
Myrmica_aloba	0.33
Myrmica_americana	0.33
Myrmica_anatolica	0.33
Myrmica_angulata	0.33
Myrmica_angulinodis	0.33
Myrmica_arisana	0.33
Myrmica_arnoldii	0.33
Myrmica_bergi	0.33
Myrmica_brevispinosa	0.33
Myrmica_crassirugis	0.33
Myrmica_discontinua	0.33
Myrmica_divergens	0.33
Myrmica_dshungarica	0.33
Myrmica_eidmanni	0.33
Myrmica_excelsa	0.33
Myrmica_forcipata	0.33
Myrmica_fracticornis	0.33
Myrmica_hamulata	0.33
Myrmica_hellenica	0.33
Myrmica_hirsuta	0.33
Myrmica_incompleta	0.33
Myrmica_indica	0.33
Myrmica_jessensis	0.33
Myrmica_karavajevi	0.33
Myrmica_kasczenkoi	0.33
Myrmica_kirghisorum	0.33
Myrmica_kotokui	0.33
Myrmica_latifrons	0.33
Myrmica_laurae	0.33
Myrmica_lobicornis	0.33
Myrmica_lobifrons	0.33
Myrmica_lobulicornis	0.33
Myrmica_luteola	0.33
Myrmica_monticola	0.33
Myrmica_nearctica	0.33
Myrmica_pisarskii	0.33
Myrmica_pulchella	0.33
Myrmica_punctinops	0.33
Myrmica_punctiventris	0.33
Myrmica_quebecensis	0.33
Myrmica_rubra	0.33
Myrmica_ruginodis	0.33
Myrmica_rugiventris	0.33
Myrmica_rugosa	0.33
Myrmica_rugulosa	0.33
Myrmica_rupestris	0.33
Myrmica_sabuleti	0.33
Myrmica_salina	0.33
Myrmica_saposhnikovi	0.33
Myrmica_scabrinodis	0.33
Myrmica_schencki	0.33
Myrmica_schoedli	0.33
Myrmica_semiparasitica	0.33
Myrmica_serica	0.33
Myrmica_siciliana	0.33
Myrmica_specioides	0.33
Myrmica_stangeana	0.33
Myrmica_striolagaster	0.33
Myrmica_sulcinodis	0.33
Myrmica_tahoensis	0.33
Myrmica_transsibirica	0.33
Myrmica_tulinae	0.33
Myrmica_vandeli	0.33
Myrmica_wesmaeli	0.33
Myrmica_wheeleri	0.33
Myrmica_wittmeri	0.33
Myrmica_xavieri	0.33
Myrmica_yamanei	0.33
Hylomyrma_balzani	0.23
Hylomyrma_blandiens	0.23
Hylomyrma_dentiloba	0.23
Patagonomyrmex_angustus	0.67
Patagonomyrmex_odoratus	0.67
Pogonomyrmex_abdominalis	0.62
Pogonomyrmex_andinus	0.62
Pogonomyrmex_anzensis	0.62
Pogonomyrmex_badius	0.62
Pogonomyrmex_barbatus	0.62
Pogonomyrmex_bispinosus	0.62
Pogonomyrmex_brevibarbis	0.62
Pogonomyrmex_brevispinosus	0.62
Pogonomyrmex_californicus	0.62
Pogonomyrmex_coarctatus	0.62
Pogonomyrmex_comanche	0.62
Pogonomyrmex_cunicularius	0.62
Pogonomyrmex_desertorum	0.62
Pogonomyrmex_guatemaltecus	0.62
Pogonomyrmex_hoelldobleri	0.62
Pogonomyrmex_huachucanus	0.62
Pogonomyrmex_humerotumidus	0.62
Pogonomyrmex_imberbiculus	0.62
Pogonomyrmex_laevinodis	0.62
Pogonomyrmex_laticeps	0.62
Pogonomyrmex_lobatus	0.62
Pogonomyrmex_longibarbis	0.62
Pogonomyrmex_magnacanthus	0.62
Pogonomyrmex_maricopa	0.62
Pogonomyrmex_mayri	0.62
Pogonomyrmex_mendozanus	0.62
Pogonomyrmex_mohavensis	0.62
Pogonomyrmex_naegelii	0.62
Pogonomyrmex_occidentalis	0.62
Pogonomyrmex_pima	0.62
Pogonomyrmex_pronotalis	0.62
Pogonomyrmex_rastratus	0.62
Pogonomyrmex_rugosus	0.62
Pogonomyrmex_saucius	0.62
Pogonomyrmex_schmitti	0.62
Pogonomyrmex_snellingi	0.62
Pogonomyrmex_striatinodus	0.62
Pogonomyrmex_subdentatus	0.62
Pogonomyrmex_subnitidus	0.62
Pogonomyrmex_tenuispinus	0.62
Pogonomyrmex_uruguayensis	0.62
Pogonomyrmex_vermiculatus	0.62
Adelomyrmex_paratristani	0.12
Anillomyrma_decamera	0.12
Austromorium_flavigaster	0.12
Baracidris_sitra	0.12
Bariamyrma_hispidula	1
Cryptomyrmex_boltoni	0.12
Dolopomyrmex_pilatus	1
Epelysidris_brocha	0.12
Kempfidris_inusualis	0.12
Megalomyrmex_foreli	0.05
Megalomyrmex_silvestrii	0.05
Monomorium_aithoderum	0.12
Monomorium_albipes	0.12
Monomorium_antarcticum	0.12
Monomorium_antipodum	0.12
Monomorium_bicorne	0.12
Monomorium_bifidum	0.12
Monomorium_centrale	0.12
Monomorium_chnodes	0.12
Monomorium_cyaneum	0.12
Monomorium_decuria	0.12
Monomorium_denticulatum	0.12
Monomorium_denticulum	0.12
Monomorium_emarginatum	0.12
Monomorium_ergatogyna	0.12
Monomorium_euryodon	0.12
Monomorium_exiguum	0.12
Monomorium_fastidium	0.12
Monomorium_fieldi	0.12
Monomorium_floricola	0.12
Monomorium_gilberti	0.12
Monomorium_hanneli	0.12
Monomorium_insolescens	0.12
Monomorium_junodi	0.12
Monomorium_kiliani	0.12
Monomorium_laeve	0.12
Monomorium_latinode	0.12
Monomorium_leae	0.12
Monomorium_legulum	0.12
Monomorium_lepidum	0.12
Monomorium_longinode	0.12
Monomorium_madecassum	0.12
Monomorium_micrommaton	0.12
Monomorium_pharaonis	0.12
Monomorium_rothsteini	0.12
Monomorium_rubriceps	0.12
Monomorium_sakalavum	0.12
Monomorium_sculpturatum	0.12
Monomorium_smithii	0.12
Monomorium_sordidum	0.12
Monomorium_stictonotum	0.12
Monomorium_striatifrons	0.12
Monomorium_subopacum	0.12
Monomorium_sydneyense	0.12
Monomorium_tambourinense	0.12
Monomorium_termitobium	0.12
Monomorium_whitei	0.12
Monomorium_xuthosoma	0.12
Myrmicaria_brunnea	0.12
Myrmicaria_carinata	0.12
Myrmicaria_exigua	0.12
Oxyepoecus_vezenyii	0.12
Rogeria_nevadensis	0.05
Rogeria_stigmatica	0.05
Solenopsis_aurea	0.12
Solenopsis_carolinensis	0.12
Solenopsis_fugax	0.12
Solenopsis_geminata	0.12
Solenopsis_globularia	0.12
Solenopsis_gnoma	0.12
Solenopsis_invicta	0.12
Solenopsis_mameti	0.12
Solenopsis_molesta	0.12
Solenopsis_papuana	0.12
Solenopsis_saudiensis	0.12
Solenopsis_succinea	0.12
Solenopsis_terricola	0.12
Solenopsis_xyloni	0.12
Stegomyrmex_manni	0.2
Syllophopsis_ferodens	0.12
Syllophopsis_fisheri	0.12
Syllophopsis_hildebrandti	0.12
Syllophopsis_sechellensis	0.12
Tropidomyrmex_elianae	0.12
Tyrannomyrmex_legatus	0.12
Tyrannomyrmex_rex	0.12
Aphaenogaster_araneoides	0.11
Aphaenogaster_ashmeadi	0.11
Aphaenogaster_balcanica	0.11
Aphaenogaster_boulderensis	0.11
Aphaenogaster_carolinensis	0.11
Aphaenogaster_flemingi	0.11
Aphaenogaster_floridana	0.11
Aphaenogaster_fulva	0.11
Aphaenogaster_huachucana	0.11
Aphaenogaster_japonica	0.11
Aphaenogaster_lamellidens	0.11
Aphaenogaster_mariae	0.11
Aphaenogaster_megommata	0.11
Aphaenogaster_miamiana	0.11
Aphaenogaster_mutica	0.11
Aphaenogaster_occidentalis	0.11
Aphaenogaster_patruelis	0.11
Aphaenogaster_picea	0.11
Aphaenogaster_pythia	0.11
Aphaenogaster_rudis	0.11
Aphaenogaster_senilis	0.11
Aphaenogaster_swammerdami	0.11
Aphaenogaster_tennesseensis	0.11
Aphaenogaster_texana	0.11
Aphaenogaster_treatae	0.11
Aphaenogaster_uinta	0.11
Aphaenogaster_umphreyi	0.11
Goniomma_blanci	0.11
Goniomma_hispanicum	0.11
Messor_bouvieri	0.11
Messor_capitatus	0.11
Messor_denticornis	0.11
Messor_minor	0.11
Messor_wasmanni	0.11
Novomessor_albisetosus	1
Novomessor_cockerelli	1
Novomessor_ensifer	1
Oxyopomyrmex_insularis	0.11
Oxyopomyrmex_saulcyi	0.11
Stenamma_alas	0.34
Stenamma_brevicorne	0.34
Stenamma_californicum	0.34
Stenamma_chiricahua	0.34
Stenamma_debile	0.34
Stenamma_diecki	0.34
Stenamma_diversum	0.34
Stenamma_dyscheres	0.34
Stenamma_exasperatum	0.34
Stenamma_expolitum	0.34
Stenamma_felixi	0.34
Stenamma_foveolocephalum	0.34
Stenamma_gurkhale	0.34
Stenamma_heathi	0.34
Stenamma_huachucanum	0.34
Stenamma_impar	0.34
Stenamma_kashmirense	0.34
Stenamma_manni	0.34
Stenamma_meridionale	0.34
Stenamma_nipponense	0.34
Stenamma_punctatoventre	0.34
Stenamma_sardoum	0.34
Stenamma_schmidti	0.34
Stenamma_schmittii	0.34
Stenamma_sequoiarum	0.34
Stenamma_smithi	0.34
Stenamma_snellingi	0.34
Stenamma_striatulum	0.34
Stenamma_wheelerorum	0.34
Veromessor_andrei	0.33
Veromessor_julianus	0.33
Veromessor_pergandei	0.33
Paraponera_clavata	1
Platythyrea_angusta	0.34
Platythyrea_arthuri	0.34
Platythyrea_bicuspis	0.34
Platythyrea_conradti	0.34
Platythyrea_lamellosa	0.34
Platythyrea_mocquerysi	0.34
Platythyrea_parallela	0.34
Platythyrea_pilosula	0.34
Platythyrea_prizo	0.34
Platythyrea_punctata	0.34
Platythyrea_quadridenta	0.34
Platythyrea_strenua	0.34
Platythyrea_turneri	0.34
Anochetus_africanus	0.12
Anochetus_boltoni	0.12
Anochetus_emarginatus	0.12
Anochetus_ghilianii	0.12
Anochetus_goodmani	0.12
Anochetus_grandidieri	0.12
Anochetus_katonae	0.12
Anochetus_levaillanti	0.12
Anochetus_madagascarensis	0.12
Anochetus_mayri	0.12
Anochetus_pattersoni	0.12
Anochetus_princeps	0.12
Anochetus_pubescens	0.12
Austroponera_castanea	0.33
Bothroponera_berthoudi	0.15
Bothroponera_cambouei	0.15
Bothroponera_comorensis	0.15
Bothroponera_perroti	0.15
Bothroponera_vazimba	0.15
Bothroponera_wasmannii	0.15
Brachyponera_atrata	0.16
Brachyponera_chinensis	0.16
Brachyponera_sennaarensis	0.16
Buniapone_amblyops	1
Centromyrmex_brachycola	0.27
Centromyrmex_feae	0.27
Centromyrmex_hamulatus	0.27
Centromyrmex_sellaris	0.27
Cryptopone_gilva	0.08
Cryptopone_sauteri	0.08
Diacamma_rugosum	0.03
Dinoponera_australis	0.25
Dinoponera_gigantea	0.25
Ectomomyrmex_javanus	0.04
Emeryopone_buttelreepeni	0.2
Euponera_antsiraka	0.11
Euponera_brunoi	0.11
Euponera_sikorae	0.11
Hagensia_havilandi	0.5
Harpegnathos_saltator	0.22
Harpegnathos_venator	0.22
Hypoponera_indigens	0.05
Hypoponera_inexorata	0.05
Hypoponera_johannae	0.05
Hypoponera_ludovicae	0.05
Hypoponera_opacior	0.05
Hypoponera_parva	0.05
Hypoponera_punctatissima	0.05
Hypoponera_sakalava	0.05
Leptogenys_acutirostris	0.07
Leptogenys_angusta	0.07
Leptogenys_antongilensis	0.07
Leptogenys_attenuata	0.07
Leptogenys_borivava	0.07
Leptogenys_chinensis	0.07
Leptogenys_coerulescens	0.07
Leptogenys_crassicornis	0.07
Leptogenys_diminuta	0.07
Leptogenys_falcigera	0.07
Leptogenys_intermedia	0.07
Leptogenys_iridescens	0.07
Leptogenys_lavavava	0.07
Leptogenys_malama	0.07
Leptogenys_maxillosa	0.07
Leptogenys_occidentalis	0.07
Leptogenys_oswaldi	0.07
Leptogenys_pavesii	0.07
Leptogenys_sulcinoda	0.07
Leptogenys_toeraniva	0.07
Leptogenys_truncatirostris	0.07
Leptogenys_voeltzkowi	0.07
Loboponera_politula	0.11
Mayaponera_constricta	1
Megaponera_analis	1
Mesoponera_ambigua	0.23
Mesoponera_ingesta	0.23
Mesoponera_rubra	0.23
Mesoponera_senegalensis	0.23
Myopias_lobosa	0.05
Myopias_tenuis	0.05
Neoponera_aenescens	0.14
Neoponera_apicalis	0.14
Neoponera_carinulata	0.14
Neoponera_commutata	0.14
Neoponera_fauveli	0.14
Neoponera_marginata	0.14
Neoponera_unidentata	0.14
Neoponera_villosa	0.14
Odontomachus_assiniensis	0.28
Odontomachus_bauri	0.28
Odontomachus_brunneus	0.28
Odontomachus_cephalotes	0.28
Odontomachus_chelifer	0.28
Odontomachus_clarus	0.28
Odontomachus_coquereli	0.28
Odontomachus_erythrocephalus	0.28
Odontomachus_haematodus	0.28
Odontomachus_hastatus	0.28
Odontomachus_laticeps	0.28
Odontomachus_meinerti	0.28
Odontomachus_opaciventris	0.28
Odontomachus_pararixosus	0.28
Odontomachus_relictus	0.28
Odontomachus_rixosus	0.28
Odontomachus_ruficeps	0.28
Odontomachus_ruginodis	0.28
Odontomachus_simillimus	0.28
Odontomachus_troglodytes	0.28
Odontoponera_transversa	0.5
Ophthalmopone_berthoudi	0.2
Pachycondyla_crassinoda	0.18
Pachycondyla_harpax	0.18
Pachycondyla_impressa	0.18
Paltothyreus_tarsatus	1
Phrynoponera_gabonensis	0.2
Plectroctena_mandibularis	0.19
Plectroctena_minor	0.19
Plectroctena_ugandensis	0.19
Ponera_exotica	0.05
Ponera_pennsylvanica	0.05
Ponera_swezeyi	0.05
Psalidomyrmex_procerus	0.17
Pseudoneoponera_rufipes	0.06
Pseudoponera_stigma	0.17
Streblognathus_peetersi	0.23
Thaumatomyrmex_atrox	0.08
Probolomyrmex_tani	0.04
Discothyrea_testacea	0.03
Proceratium_stictum	0.01
Myrcidris_epicharis	1
Pseudomyrmex_acanthobius	0.73
Pseudomyrmex_apache	0.73
Pseudomyrmex_atripes	0.73
Pseudomyrmex_beccarii	0.73
Pseudomyrmex_boopis	0.73
Pseudomyrmex_caeciliae	0.73
Pseudomyrmex_championi	0.73
Pseudomyrmex_concolor	0.73
Pseudomyrmex_cretus	0.73
Pseudomyrmex_crudelis	0.73
Pseudomyrmex_cubaensis	0.73
Pseudomyrmex_curacaensis	0.73
Pseudomyrmex_dendroicus	0.73
Pseudomyrmex_denticollis	0.73
Pseudomyrmex_depressus	0.73
Pseudomyrmex_duckei	0.73
Pseudomyrmex_eculeus	0.73
Pseudomyrmex_eduardi	0.73
Pseudomyrmex_ejectus	0.73
Pseudomyrmex_elongatulus	0.73
Pseudomyrmex_elongatus	0.73
Pseudomyrmex_ethicus	0.73
Pseudomyrmex_euryblemma	0.73
Pseudomyrmex_faber	0.73
Pseudomyrmex_ferox	0.73
Pseudomyrmex_ferrugineus	0.73
Pseudomyrmex_fervidus	0.73
Pseudomyrmex_filiformis	0.73
Pseudomyrmex_flavicornis	0.73
Pseudomyrmex_flavidulus	0.73
Pseudomyrmex_fortis	0.73
Pseudomyrmex_gebellii	0.73
Pseudomyrmex_godmani	0.73
Pseudomyrmex_goeldii	0.73
Pseudomyrmex_gracilis	0.73
Pseudomyrmex_haytianus	0.73
Pseudomyrmex_holmgreni	0.73
Pseudomyrmex_hospitalis	0.73
Pseudomyrmex_inquilinus	0.73
Pseudomyrmex_insuavis	0.73
Pseudomyrmex_ita	0.73
Pseudomyrmex_janzeni	0.73
Pseudomyrmex_kuenckeli	0.73
Pseudomyrmex_laevifrons	0.73
Pseudomyrmex_laevigatus	0.73
Pseudomyrmex_laevivertex	0.73
Pseudomyrmex_lisus	0.73
Pseudomyrmex_lizeri	0.73
Pseudomyrmex_longus	0.73
Pseudomyrmex_lynceus	0.73
Pseudomyrmex_maculatus	0.73
Pseudomyrmex_major	0.73
Pseudomyrmex_malignus	0.73
Pseudomyrmex_mixtecus	0.73
Pseudomyrmex_mordax	0.73
Pseudomyrmex_niger	0.73
Pseudomyrmex_nigrocinctus	0.73
Pseudomyrmex_nigropilosus	0.73
Pseudomyrmex_oculatus	0.73
Pseudomyrmex_oki	0.73
Pseudomyrmex_opaciceps	0.73
Pseudomyrmex_osurus	0.73
Pseudomyrmex_pallens	0.73
Pseudomyrmex_pallidus	0.73
Pseudomyrmex_particeps	0.73
Pseudomyrmex_pazosi	0.73
Pseudomyrmex_penetrator	0.73
Pseudomyrmex_peperi	0.73
Pseudomyrmex_perboscii	0.73
Pseudomyrmex_phyllophilus	0.73
Pseudomyrmex_pupa	0.73
Pseudomyrmex_rubiginosus	0.73
Pseudomyrmex_rufiventris	0.73
Pseudomyrmex_rufomedius	0.73
Pseudomyrmex_salvini	0.73
Pseudomyrmex_santschii	0.73
Pseudomyrmex_satanicus	0.73
Pseudomyrmex_schuppi	0.73
Pseudomyrmex_seminole	0.73
Pseudomyrmex_sericeus	0.73
Pseudomyrmex_simplex	0.73
Pseudomyrmex_spiculus	0.73
Pseudomyrmex_spinicola	0.73
Pseudomyrmex_subater	0.73
Pseudomyrmex_tachigaliae	0.73
Pseudomyrmex_tenuis	0.73
Pseudomyrmex_tenuissimus	0.73
Pseudomyrmex_termitarius	0.73
Pseudomyrmex_triplaridis	0.73
Pseudomyrmex_triplarinus	0.73
Pseudomyrmex_ultrix	0.73
Pseudomyrmex_unicolor	0.73
Pseudomyrmex_urbanus	0.73
Pseudomyrmex_veneficus	0.73
Pseudomyrmex_venustus	0.73
Pseudomyrmex_viduus	0.73
Tetraponera_aethiops	0.52
Tetraponera_allaborans	0.52
Tetraponera_ambigua	0.52
Tetraponera_andrei	0.52
Tetraponera_anthracina	0.52
Tetraponera_attenuata	0.52
Tetraponera_binghami	0.52
Tetraponera_caffra	0.52
Tetraponera_clypeata	0.52
Tetraponera_difficilis	0.52
Tetraponera_emeryi	0.52
Tetraponera_extenuata	0.52
Tetraponera_fictrix	0.52
Tetraponera_grandidieri	0.52
Tetraponera_hespera	0.52
Tetraponera_hirsuta	0.52
Tetraponera_hysterica	0.52
Tetraponera_inermis	0.52
Tetraponera_laeviceps	0.52
Tetraponera_latifrons	0.52
Tetraponera_manangotra	0.52
Tetraponera_mandibularis	0.52
Tetraponera_merita	0.52
Tetraponera_microcarpa	0.52
Tetraponera_mimula	0.52
Tetraponera_mocquerysi	0.52
Tetraponera_modesta	0.52
Tetraponera_morondaviensis	0.52
Tetraponera_natalensis	0.52
Tetraponera_nigra	0.52
Tetraponera_nitida	0.52
Tetraponera_ophthalmica	0.52
Tetraponera_parops	0.52
Tetraponera_penzigi	0.52
Tetraponera_perlonga	0.52
Tetraponera_phragmotica	0.52
